기준_년_분기_코드,상권_코드,상권_변화_지표,상권_변화_지표_명,운영_영업_개월_평균,폐업_영업_개월_평균,서울_운영_영업_개월_평균,서울_폐업_영업_개월_평균
2018_4,1000872,LL,다이나믹,92,51,102,51
2018_4,1000871,HH,정체,104,55,102,51
2018_4,1000870,HH,정체,108,52,102,51
2018_4,1000869,HH,정체,115,53,102,51
2018_4,1000868,HL,상권축소,109,40,102,51
2018_4,1000867,HH,정체,114,56,102,51
2018_4,1000866,LL,다이나믹,100,50,102,51
2018_4,1000865,LL,다이나믹,101,46,102,51
2018_4,1000864,LH,상권확장,89,54,102,51
2018_4,1000863,HL,상권축소,111,48,102,51
2018_4,1000862,LH,상권확장,93,53,102,51
2018_4,1000861,HL,상권축소,117,44,102,51
2018_4,1000860,LL,다이나믹,99,42,102,51
2018_4,1000859,LH,상권확장,95,52,102,51
2018_4,1000858,LL,다이나믹,93,51,102,51
2018_4,1000857,LL,다이나믹,91,47,102,51
2018_4,1000856,HL,상권축소,120,50,102,51
2018_4,1000855,LL,다이나믹,80,46,102,51
2018_4,1000854,HH,정체,110,56,102,51
2018_4,1000853,HH,정체,123,51,102,51
2018_4,1000852,LL,다이나믹,101,48,102,51
2018_4,1000851,HL,상권축소,111,49,102,51
2018_4,1000850,HL,상권축소,107,47,102,51
2018_4,1000849,HL,상권축소,110,49,102,51
2018_4,1000848,HH,정체,119,52,102,51
2018_4,1000847,LL,다이나믹,96,45,102,51
2018_4,1000846,LL,다이나믹,97,51,102,51
2018_4,1000845,LL,다이나믹,97,48,102,51
2018_4,1000844,HH,정체,105,51,102,51
2018_4,1000843,HH,정체,167,71,102,51
2018_4,1000842,HH,정체,138,58,102,51
2018_4,1000841,HH,정체,123,71,102,51
2018_4,1000840,HH,정체,142,55,102,51
2018_4,1000839,LL,다이나믹,85,46,102,51
2018_4,1000838,LH,상권확장,91,53,102,51
2018_4,1000837,LL,다이나믹,95,48,102,51
2018_4,1000836,LL,다이나믹,100,48,102,51
2018_4,1000835,HH,정체,111,56,102,51
2018_4,1000834,HL,상권축소,110,50,102,51
2018_4,1000833,HL,상권축소,106,48,102,51
2018_4,1000832,LH,상권확장,101,53,102,51
2018_4,1000831,HL,상권축소,117,48,102,51
2018_4,1000830,HL,상권축소,116,50,102,51
2018_4,1000829,HL,상권축소,109,49,102,51
2018_4,1000828,LL,다이나믹,72,43,102,51
2018_4,1000827,HL,상권축소,109,46,102,51
2018_4,1000826,HH,정체,108,54,102,51
2018_4,1000825,LL,다이나믹,94,46,102,51
2018_4,1000824,HL,상권축소,109,51,102,51
2018_4,1000823,LL,다이나믹,93,50,102,51
2018_4,1000822,LH,상권확장,85,55,102,51
2018_4,1000821,LL,다이나믹,94,47,102,51
2018_4,1000820,LL,다이나믹,88,44,102,51
2018_4,1000819,HH,정체,159,58,102,51
2018_4,1000818,HH,정체,106,52,102,51
2018_4,1000817,HH,정체,117,51,102,51
2018_4,1000816,LH,상권확장,86,52,102,51
2018_4,1000815,LH,상권확장,91,51,102,51
2018_4,1000814,LL,다이나믹,93,47,102,51
2018_4,1000813,LH,상권확장,83,58,102,51
2018_4,1000812,LL,다이나믹,90,48,102,51
2018_4,1000811,LL,다이나믹,96,47,102,51
2018_4,1000810,LL,다이나믹,77,50,102,51
2018_4,1000809,HL,상권축소,108,49,102,51
2018_4,1000808,HH,정체,112,57,102,51
2018_4,1000807,HH,정체,108,54,102,51
2018_4,1000806,LL,다이나믹,77,47,102,51
2018_4,1000805,HH,정체,115,88,102,51
2018_4,1000804,HH,정체,105,58,102,51
2018_4,1000803,LL,다이나믹,94,50,102,51
2018_4,1000802,HH,정체,111,59,102,51
2018_4,1000801,HH,정체,107,55,102,51
2018_4,1000800,HH,정체,107,54,102,51
2018_4,1000799,LH,상권확장,72,52,102,51
2018_4,1000798,HL,상권축소,113,49,102,51
2018_4,1000797,LL,다이나믹,100,47,102,51
2018_4,1000796,HL,상권축소,102,47,102,51
2018_4,1000795,HH,정체,106,52,102,51
2018_4,1000794,LH,상권확장,101,52,102,51
2018_4,1000793,HL,상권축소,105,50,102,51
2018_4,1000792,LL,다이나믹,87,41,102,51
2018_4,1000791,HH,정체,122,61,102,51
2018_4,1000790,HH,정체,115,56,102,51
2018_4,1000789,HH,정체,128,56,102,51
2018_4,1000788,LH,상권확장,82,55,102,51
2018_4,1000787,HH,정체,133,54,102,51
2018_4,1000786,HL,상권축소,119,47,102,51
2018_4,1000785,LH,상권확장,89,55,102,51
2018_4,1000784,LH,상권확장,86,62,102,51
2018_4,1000783,LL,다이나믹,92,50,102,51
2018_4,1000782,LL,다이나믹,99,49,102,51
2018_4,1000781,LL,다이나믹,81,48,102,51
2018_4,1000780,LH,상권확장,78,56,102,51
2018_4,1000779,LL,다이나믹,91,49,102,51
2018_4,1000778,HH,정체,115,64,102,51
2018_4,1000777,LH,상권확장,100,56,102,51
2018_4,1000776,HH,정체,135,65,102,51
2018_4,1000775,HH,정체,141,63,102,51
2018_4,1000774,LH,상권확장,98,59,102,51
2018_4,1000773,HL,상권축소,119,49,102,51
2018_4,1000772,LL,다이나믹,98,48,102,51
2018_4,1000771,LL,다이나믹,93,45,102,51
2018_4,1000770,HL,상권축소,109,48,102,51
2018_4,1000769,LL,다이나믹,84,50,102,51
2018_4,1000768,HL,상권축소,119,50,102,51
2018_4,1000767,LH,상권확장,98,57,102,51
2018_4,1000766,HL,상권축소,122,50,102,51
2018_4,1000765,HH,정체,132,59,102,51
2018_4,1000764,HH,정체,110,61,102,51
2018_4,1000763,LH,상권확장,88,67,102,51
2018_4,1000762,HH,정체,163,88,102,51
2018_4,1000761,LH,상권확장,79,52,102,51
2018_4,1000760,LH,상권확장,85,58,102,51
2018_4,1000759,LL,다이나믹,90,51,102,51
2018_4,1000758,HH,정체,126,55,102,51
2018_4,1000757,HH,정체,105,51,102,51
2018_4,1000756,HH,정체,111,51,102,51
2018_4,1000755,LL,다이나믹,84,45,102,51
2018_4,1000754,LL,다이나믹,98,49,102,51
2018_4,1000753,HL,상권축소,132,49,102,51
2018_4,1000752,LL,다이나믹,84,43,102,51
2018_4,1000751,HH,정체,110,58,102,51
2018_4,1000750,HH,정체,118,60,102,51
2018_4,1000749,HH,정체,109,53,102,51
2018_4,1000748,HH,정체,114,51,102,51
2018_4,1000747,LL,다이나믹,90,47,102,51
2018_4,1000746,LH,상권확장,94,59,102,51
2018_4,1000745,LH,상권확장,92,52,102,51
2018_4,1000744,HL,상권축소,121,47,102,51
2018_4,1000743,LL,다이나믹,96,51,102,51
2018_4,1000742,HH,정체,117,58,102,51
2018_4,1000741,LL,다이나믹,98,50,102,51
2018_4,1000740,HL,상권축소,108,51,102,51
2018_4,1000739,HL,상권축소,107,46,102,51
2018_4,1000738,LL,다이나믹,91,47,102,51
2018_4,1000737,HL,상권축소,103,50,102,51
2018_4,1000736,HH,정체,135,62,102,51
2018_4,1000735,HH,정체,106,56,102,51
2018_4,1000734,LL,다이나믹,89,45,102,51
2018_4,1000733,HL,상권축소,115,49,102,51
2018_4,1000732,LH,상권확장,94,54,102,51
2018_4,1000731,HH,정체,114,53,102,51
2018_4,1000730,LL,다이나믹,101,46,102,51
2018_4,1000729,LH,상권확장,90,59,102,51
2018_4,1000728,HL,상권축소,123,48,102,51
2018_4,1000727,HL,상권축소,143,43,102,51
2018_4,1000726,HL,상권축소,105,50,102,51
2018_4,1000725,HH,정체,127,60,102,51
2018_4,1000724,HH,정체,106,56,102,51
2018_4,1000723,HL,상권축소,131,48,102,51
2018_4,1000722,HH,정체,128,61,102,51
2018_4,1000721,HH,정체,132,69,102,51
2018_4,1000720,LH,상권확장,71,53,102,51
2018_4,1000719,LL,다이나믹,101,47,102,51
2018_4,1000718,HL,상권축소,118,44,102,51
2018_4,1000717,HH,정체,115,53,102,51
2018_4,1000716,HH,정체,121,80,102,51
2018_4,1000715,LH,상권확장,97,55,102,51
2018_4,1000714,HL,상권축소,111,44,102,51
2018_4,1000713,LH,상권확장,98,59,102,51
2018_4,1000712,LH,상권확장,87,52,102,51
2018_4,1000711,HL,상권축소,140,50,102,51
2018_4,1000710,HH,정체,117,53,102,51
2018_4,1000709,HH,정체,161,55,102,51
2018_4,1000708,LL,다이나믹,98,48,102,51
2018_4,1000707,LL,다이나믹,76,44,102,51
2018_4,1000706,HH,정체,128,55,102,51
2018_4,1000705,HH,정체,132,53,102,51
2018_4,1000704,HL,상권축소,127,48,102,51
2018_4,1000703,HH,정체,103,53,102,51
2018_4,1000702,LL,다이나믹,89,41,102,51
2018_4,1000701,HL,상권축소,146,46,102,51
2018_4,1000700,HH,정체,131,63,102,51
2018_4,1000699,LH,상권확장,90,54,102,51
2018_4,1000698,HH,정체,130,52,102,51
2018_4,1000697,HL,상권축소,113,42,102,51
2018_4,1000696,HH,정체,127,52,102,51
2018_4,1000695,HL,상권축소,111,49,102,51
2018_4,1000694,HL,상권축소,127,46,102,51
2018_4,1000693,LL,다이나믹,75,43,102,51
2018_4,1000692,HL,상권축소,106,47,102,51
2018_4,1000691,HL,상권축소,107,49,102,51
2018_4,1000690,LH,상권확장,89,52,102,51
2018_4,1000689,LL,다이나믹,89,46,102,51
2018_4,1000688,LH,상권확장,87,53,102,51
2018_4,1000687,HH,정체,153,58,102,51
2018_4,1000686,LH,상권확장,87,51,102,51
2018_4,1000685,LH,상권확장,100,76,102,51
2018_4,1000684,LH,상권확장,98,56,102,51
2018_4,1000683,HL,상권축소,108,49,102,51
2018_4,1000682,HH,정체,103,51,102,51
2018_4,1000681,HH,정체,126,54,102,51
2018_4,1000680,HL,상권축소,126,50,102,51
2018_4,1000679,HL,상권축소,104,51,102,51
2018_4,1000678,HL,상권축소,103,49,102,51
2018_4,1000677,HH,정체,121,58,102,51
2018_4,1000676,HH,정체,136,65,102,51
2018_4,1000675,LL,다이나믹,95,47,102,51
2018_4,1000674,HL,상권축소,112,46,102,51
2018_4,1000673,HL,상권축소,111,48,102,51
2018_4,1000672,HL,상권축소,103,46,102,51
2018_4,1000671,LL,다이나믹,86,47,102,51
2018_4,1000670,LH,상권확장,96,54,102,51
2018_4,1000669,LH,상권확장,99,52,102,51
2018_4,1000668,HH,정체,103,59,102,51
2018_4,1000667,HL,상권축소,104,42,102,51
2018_4,1000666,LH,상권확장,95,51,102,51
2018_4,1000665,HH,정체,117,52,102,51
2018_4,1000664,HH,정체,107,55,102,51
2018_4,1000663,HH,정체,108,53,102,51
2018_4,1000662,LL,다이나믹,97,51,102,51
2018_4,1000661,LL,다이나믹,101,46,102,51
2018_4,1000660,HL,상권축소,123,48,102,51
2018_4,1000659,LL,다이나믹,95,44,102,51
2018_4,1000658,HL,상권축소,107,49,102,51
2018_4,1000657,HH,정체,112,60,102,51
2018_4,1000656,HL,상권축소,116,44,102,51
2018_4,1000655,HL,상권축소,105,50,102,51
2018_4,1000654,HH,정체,108,53,102,51
2018_4,1000653,LL,다이나믹,92,49,102,51
2018_4,1000652,LH,상권확장,93,51,102,51
2018_4,1000651,LH,상권확장,102,62,102,51
2018_4,1000650,HL,상권축소,108,49,102,51
2018_4,1000649,HH,정체,138,67,102,51
2018_4,1000648,LL,다이나믹,82,50,102,51
2018_4,1000647,HH,정체,116,59,102,51
2018_4,1000646,LH,상권확장,102,55,102,51
2018_4,1000645,LL,다이나믹,83,48,102,51
2018_4,1000644,LH,상권확장,91,53,102,51
2018_4,1000643,LL,다이나믹,63,49,102,51
2018_4,1000642,LL,다이나믹,98,50,102,51
2018_4,1000641,HH,정체,116,52,102,51
2018_4,1000640,HL,상권축소,126,42,102,51
2018_4,1000639,HL,상권축소,106,49,102,51
2018_4,1000638,HL,상권축소,112,45,102,51
2018_4,1000637,HH,정체,113,53,102,51
2018_4,1000636,HH,정체,106,55,102,51
2018_4,1000635,HL,상권축소,116,51,102,51
2018_4,1000634,HL,상권축소,103,50,102,51
2018_4,1000633,HL,상권축소,110,48,102,51
2018_4,1000632,HL,상권축소,117,48,102,51
2018_4,1000631,HL,상권축소,110,48,102,51
2018_4,1000630,HL,상권축소,106,42,102,51
2018_4,1000629,HH,정체,119,52,102,51
2018_4,1000628,HL,상권축소,115,50,102,51
2018_4,1000627,LL,다이나믹,101,43,102,51
2018_4,1000626,HL,상권축소,103,47,102,51
2018_4,1000625,LH,상권확장,100,56,102,51
2018_4,1000624,LL,다이나믹,101,47,102,51
2018_4,1000623,LH,상권확장,83,59,102,51
2018_4,1000622,LL,다이나믹,96,51,102,51
2018_4,1000621,HH,정체,110,51,102,51
2018_4,1000620,LH,상권확장,97,53,102,51
2018_4,1000619,HL,상권축소,115,46,102,51
2018_4,1000618,LL,다이나믹,100,44,102,51
2018_4,1000617,HH,정체,108,56,102,51
2018_4,1000616,HL,상권축소,113,46,102,51
2018_4,1000615,HH,정체,103,53,102,51
2018_4,1000614,HH,정체,117,54,102,51
2018_4,1000613,HH,정체,116,56,102,51
2018_4,1000612,HL,상권축소,125,47,102,51
2018_4,1000611,HH,정체,125,60,102,51
2018_4,1000610,LL,다이나믹,91,47,102,51
2018_4,1000609,LH,상권확장,99,54,102,51
2018_4,1000608,LL,다이나믹,93,51,102,51
2018_4,1000607,LH,상권확장,76,54,102,51
2018_4,1000606,LL,다이나믹,92,45,102,51
2018_4,1000605,LL,다이나믹,100,49,102,51
2018_4,1000604,LL,다이나믹,97,47,102,51
2018_4,1000603,LL,다이나믹,90,47,102,51
2018_4,1000602,HH,정체,109,55,102,51
2018_4,1000601,HH,정체,108,55,102,51
2018_4,1000600,HH,정체,117,55,102,51
2018_4,1000599,HL,상권축소,119,48,102,51
2018_4,1000598,LH,상권확장,80,52,102,51
2018_4,1000597,HH,정체,112,56,102,51
2018_4,1000596,LH,상권확장,96,54,102,51
2018_4,1000595,HH,정체,114,55,102,51
2018_4,1000594,LL,다이나믹,94,47,102,51
2018_4,1000593,LL,다이나믹,88,47,102,51
2018_4,1000592,HL,상권축소,115,48,102,51
2018_4,1000591,LL,다이나믹,93,47,102,51
2018_4,1000590,LL,다이나믹,86,48,102,51
2018_4,1000589,LH,상권확장,100,54,102,51
2018_4,1000588,HL,상권축소,108,46,102,51
2018_4,1000587,LL,다이나믹,91,43,102,51
2018_4,1000586,HH,정체,105,55,102,51
2018_4,1000585,LL,다이나믹,101,45,102,51
2018_4,1000584,LL,다이나믹,69,45,102,51
2018_4,1000583,LL,다이나믹,91,39,102,51
2018_4,1000582,HL,상권축소,105,46,102,51
2018_4,1000581,HL,상권축소,110,44,102,51
2018_4,1000580,LL,다이나믹,98,44,102,51
2018_4,1000579,LL,다이나믹,81,50,102,51
2018_4,1000578,HH,정체,112,53,102,51
2018_4,1000577,LL,다이나믹,91,51,102,51
2018_4,1000576,LH,상권확장,97,51,102,51
2018_4,1000575,LL,다이나믹,88,47,102,51
2018_4,1000574,LL,다이나믹,96,50,102,51
2018_4,1000573,LL,다이나믹,90,48,102,51
2018_4,1000572,LH,상권확장,102,53,102,51
2018_4,1000571,LL,다이나믹,85,46,102,51
2018_4,1000570,LL,다이나믹,86,48,102,51
2018_4,1000569,LL,다이나믹,86,44,102,51
2018_4,1000568,HH,정체,134,59,102,51
2018_4,1000567,HH,정체,132,55,102,51
2018_4,1000566,LL,다이나믹,92,45,102,51
2018_4,1000565,HL,상권축소,115,46,102,51
2018_4,1000564,LL,다이나믹,86,48,102,51
2018_4,1000563,LL,다이나믹,98,51,102,51
2018_4,1000562,LH,상권확장,74,52,102,51
2018_4,1000561,LL,다이나믹,82,47,102,51
2018_4,1000560,LL,다이나믹,85,44,102,51
2018_4,1000559,LL,다이나믹,81,47,102,51
2018_4,1000558,LL,다이나믹,90,50,102,51
2018_4,1000557,LL,다이나믹,82,45,102,51
2018_4,1000556,LL,다이나믹,91,47,102,51
2018_4,1000555,HL,상권축소,103,50,102,51
2018_4,1000554,HL,상권축소,108,43,102,51
2018_4,1000553,LL,다이나믹,95,47,102,51
2018_4,1000552,LL,다이나믹,100,47,102,51
2018_4,1000551,HH,정체,104,58,102,51
2018_4,1000550,HL,상권축소,113,47,102,51
2018_4,1000549,HL,상권축소,106,42,102,51
2018_4,1000548,HH,정체,128,59,102,51
2018_4,1000547,HL,상권축소,107,49,102,51
2018_4,1000546,HH,정체,127,56,102,51
2018_4,1000545,HH,정체,134,53,102,51
2018_4,1000544,HL,상권축소,110,46,102,51
2018_4,1000543,LL,다이나믹,94,45,102,51
2018_4,1000542,HH,정체,125,58,102,51
2018_4,1000541,LL,다이나믹,101,44,102,51
2018_4,1000540,HL,상권축소,105,49,102,51
2018_4,1000539,HL,상권축소,109,49,102,51
2018_4,1000538,LH,상권확장,88,54,102,51
2018_4,1000537,HL,상권축소,110,47,102,51
2018_4,1000536,HL,상권축소,119,47,102,51
2018_4,1000535,HH,정체,146,65,102,51
2018_4,1000534,LH,상권확장,98,53,102,51
2018_4,1000533,HL,상권축소,103,48,102,51
2018_4,1000532,LL,다이나믹,91,49,102,51
2018_4,1000531,HL,상권축소,104,50,102,51
2018_4,1000530,HL,상권축소,106,44,102,51
2018_4,1000529,LL,다이나믹,95,45,102,51
2018_4,1000528,LL,다이나믹,90,46,102,51
2018_4,1000527,LH,상권확장,79,52,102,51
2018_4,1000526,LH,상권확장,98,53,102,51
2018_4,1000525,LL,다이나믹,94,43,102,51
2018_4,1000524,HH,정체,105,52,102,51
2018_4,1000523,LL,다이나믹,101,46,102,51
2018_4,1000522,LL,다이나믹,78,42,102,51
2018_4,1000521,LL,다이나믹,94,45,102,51
2018_4,1000520,LL,다이나믹,102,48,102,51
2018_4,1000519,LL,다이나믹,89,49,102,51
2018_4,1000518,LL,다이나믹,98,50,102,51
2018_4,1000517,LH,상권확장,85,51,102,51
2018_4,1000516,HH,정체,126,64,102,51
2018_4,1000515,HH,정체,105,52,102,51
2018_4,1000514,LH,상권확장,79,53,102,51
2018_4,1000513,HH,정체,122,52,102,51
2018_4,1000512,LL,다이나믹,101,50,102,51
2018_4,1000511,HL,상권축소,113,48,102,51
2018_4,1000510,HL,상권축소,110,44,102,51
2018_4,1000509,HL,상권축소,106,46,102,51
2018_4,1000508,HL,상권축소,105,49,102,51
2018_4,1000507,HL,상권축소,126,47,102,51
2018_4,1000506,HH,정체,120,62,102,51
2018_4,1000505,LH,상권확장,63,54,102,51
2018_4,1000504,LL,다이나믹,85,47,102,51
2018_4,1000503,LL,다이나믹,93,44,102,51
2018_4,1000502,LH,상권확장,86,55,102,51
2018_4,1000501,LL,다이나믹,93,48,102,51
2018_4,1000500,LL,다이나믹,84,47,102,51
2018_4,1000499,LL,다이나믹,95,48,102,51
2018_4,1000498,LL,다이나믹,96,49,102,51
2018_4,1000497,LL,다이나믹,63,42,102,51
2018_4,1000496,LL,다이나믹,68,49,102,51
2018_4,1000495,LL,다이나믹,57,41,102,51
2018_4,1000494,LL,다이나믹,55,45,102,51
2018_4,1000493,LL,다이나믹,78,45,102,51
2018_4,1000492,LL,다이나믹,71,48,102,51
2018_4,1000491,LL,다이나믹,74,50,102,51
2018_4,1000490,HH,정체,137,52,102,51
2018_4,1000489,HH,정체,147,82,102,51
2018_4,1000488,LL,다이나믹,83,47,102,51
2018_4,1000487,LH,상권확장,101,58,102,51
2018_4,1000486,HH,정체,156,59,102,51
2018_4,1000485,LL,다이나믹,55,49,102,51
2018_4,1000484,LL,다이나믹,84,47,102,51
2018_4,1000483,LL,다이나믹,46,31,102,51
2018_4,1000482,HL,상권축소,106,48,102,51
2018_4,1000481,LL,다이나믹,88,50,102,51
2018_4,1000480,LL,다이나믹,99,50,102,51
2018_4,1000479,LL,다이나믹,94,48,102,51
2018_4,1000478,LH,상권확장,89,59,102,51
2018_4,1000477,LH,상권확장,67,52,102,51
2018_4,1000476,LL,다이나믹,72,45,102,51
2018_4,1000475,LL,다이나믹,90,43,102,51
2018_4,1000474,HH,정체,115,54,102,51
2018_4,1000473,HL,상권축소,111,50,102,51
2018_4,1000472,HH,정체,114,58,102,51
2018_4,1000471,LL,다이나믹,86,47,102,51
2018_4,1000470,LL,다이나믹,32,41,102,51
2018_4,1000469,LL,다이나믹,74,46,102,51
2018_4,1000468,LH,상권확장,63,51,102,51
2018_4,1000467,LL,다이나믹,93,48,102,51
2018_4,1000466,LL,다이나믹,83,44,102,51
2018_4,1000465,LL,다이나믹,78,48,102,51
2018_4,1000464,HH,정체,112,62,102,51
2018_4,1000463,HH,정체,121,54,102,51
2018_4,1000462,LH,상권확장,92,59,102,51
2018_4,1000461,LL,다이나믹,101,49,102,51
2018_4,1000460,HH,정체,128,52,102,51
2018_4,1000459,HH,정체,120,58,102,51
2018_4,1000458,HH,정체,103,57,102,51
2018_4,1000457,LH,상권확장,97,58,102,51
2018_4,1000456,LH,상권확장,98,74,102,51
2018_4,1000455,HH,정체,125,51,102,51
2018_4,1000454,HH,정체,112,59,102,51
2018_4,1000453,HH,정체,161,66,102,51
2018_4,1000452,HH,정체,109,60,102,51
2018_4,1000451,LH,상권확장,96,58,102,51
2018_4,1000450,HH,정체,117,61,102,51
2018_4,1000449,HH,정체,112,56,102,51
2018_4,1000448,HH,정체,110,62,102,51
2018_4,1000447,LL,다이나믹,93,48,102,51
2018_4,1000446,HL,상권축소,107,49,102,51
2018_4,1000445,LH,상권확장,96,60,102,51
2018_4,1000444,HH,정체,190,78,102,51
2018_4,1000443,LH,상권확장,95,54,102,51
2018_4,1000442,HH,정체,108,58,102,51
2018_4,1000441,HH,정체,118,53,102,51
2018_4,1000440,HH,정체,133,63,102,51
2018_4,1000439,HH,정체,134,59,102,51
2018_4,1000438,LH,상권확장,91,55,102,51
2018_4,1000437,LL,다이나믹,81,47,102,51
2018_4,1000436,LH,상권확장,94,61,102,51
2018_4,1000435,HH,정체,120,58,102,51
2018_4,1000434,LH,상권확장,88,71,102,51
2018_4,1000433,HL,상권축소,110,51,102,51
2018_4,1000432,LL,다이나믹,101,39,102,51
2018_4,1000431,LL,다이나믹,98,46,102,51
2018_4,1000430,LL,다이나믹,93,43,102,51
2018_4,1000429,LH,상권확장,94,62,102,51
2018_4,1000428,HH,정체,146,64,102,51
2018_4,1000427,HH,정체,106,52,102,51
2018_4,1000426,HL,상권축소,112,49,102,51
2018_4,1000425,LH,상권확장,98,53,102,51
2018_4,1000424,HH,정체,113,55,102,51
2018_4,1000423,HL,상권축소,103,47,102,51
2018_4,1000422,HH,정체,124,55,102,51
2018_4,1000421,HH,정체,123,58,102,51
2018_4,1000420,LH,상권확장,102,53,102,51
2018_4,1000419,HH,정체,110,52,102,51
2018_4,1000418,HH,정체,118,52,102,51
2018_4,1000417,HL,상권축소,108,46,102,51
2018_4,1000416,LL,다이나믹,94,45,102,51
2018_4,1000415,LL,다이나믹,89,48,102,51
2018_4,1000414,HH,정체,124,65,102,51
2018_4,1000413,HL,상권축소,105,48,102,51
2018_4,1000412,HH,정체,126,56,102,51
2018_4,1000411,LL,다이나믹,86,49,102,51
2018_4,1000410,LH,상권확장,84,59,102,51
2018_4,1000409,LH,상권확장,84,51,102,51
2018_4,1000408,HH,정체,109,59,102,51
2018_4,1000407,LH,상권확장,102,58,102,51
2018_4,1000406,LL,다이나믹,91,46,102,51
2018_4,1000405,LL,다이나믹,91,49,102,51
2018_4,1000404,LL,다이나믹,83,51,102,51
2018_4,1000403,LL,다이나믹,84,46,102,51
2018_4,1000402,LH,상권확장,86,53,102,51
2018_4,1000401,HL,상권축소,104,49,102,51
2018_4,1000400,LL,다이나믹,85,45,102,51
2018_4,1000399,LL,다이나믹,92,51,102,51
2018_4,1000398,LH,상권확장,90,54,102,51
2018_4,1000397,HH,정체,148,63,102,51
2018_4,1000396,LL,다이나믹,93,51,102,51
2018_4,1000395,HH,정체,108,53,102,51
2018_4,1000394,HL,상권축소,111,51,102,51
2018_4,1000393,LL,다이나믹,94,49,102,51
2018_4,1000392,HH,정체,119,61,102,51
2018_4,1000391,LL,다이나믹,80,42,102,51
2018_4,1000390,HL,상권축소,111,47,102,51
2018_4,1000389,LH,상권확장,97,53,102,51
2018_4,1000388,HH,정체,105,56,102,51
2018_4,1000387,LL,다이나믹,93,46,102,51
2018_4,1000386,LL,다이나믹,91,44,102,51
2018_4,1000385,LH,상권확장,101,54,102,51
2018_4,1000384,HL,상권축소,106,42,102,51
2018_4,1000383,LL,다이나믹,91,43,102,51
2018_4,1000382,LL,다이나믹,93,46,102,51
